,Unnamed: 0,sentence_id,sentence,status,tense
2076,97583,NWRW1800000054.103.9.5,/지난/ 9년간 그는 매주 월요편지를 써왔다.
2077,99786,NWRW1800000054.274.3.2,프로 스포츠의 /천국인/ 미국에서도 축구는 마이너 종목이었다.
2078,67676,NWRW1800000044.125.7.3,관객들은 70분 동안 쉼 없이 /펼쳐진/ /신기한/ 마술을 보며 시간 /가는/ 줄 몰랐다.
2079,72639,NWRW1800000045.231.7.4,초등학교 5학년 때 리커브 활을 처음 /잡은/ 김종호는 충북체고 1학년 때 컴파운드로 종목을 바꿨다.
2080,81562,NWRW1800000048.262.8.2,"민주사회를 /위한/ 변호사모임은 대법원 결정에 대해 “헌재는 교원노조법을 합헌이라고 판단했지만, 이를 근거로 전교조의 법적 지위를 /박탈하는/ 게 항상 적법하지는 않다고 밝혔다."
2081,56178,NWRW1800000038.427.8.2,"민주당의 또 다른 지도부 의원은 ""민주당이 여러 채널을 통해 청와대와 접촉했고 우리 의사가 일부 반영되기는 했지만 여전히 기대에 미치지 /못하는/ 수준이었다""며 ""다만 우리가 어떤 문구를 넣어달라고 명시적으로 요구하지는 않았다""고 했다."
2082,10174,NWRW1800000024.219.3.5,그런데 제츠와의 경기에서는 /숨은/ 공격력을 폭발시켰다.
2083,75255,NWRW1800000046.77.5.3,"8대 /명인/ 박혜영씨는 ""쌀알이 탱글탱글하고 반질반질 광택이 나면서 금이 가거나 깨지지 /않은/ 쌀이라야 밥이 맛있다""고 했다."
2084,91973,NWRW1800000052.345.8.2,정부가 테러방지법 시행령 속에 계엄 시에나 /가능한/ ‘군 병력의 민간시설 투입’ 등 위헌적 내용을 끼워넣기 /했다는/ 비판(<한겨레> 4월18일치 12면)에 대해 적극 해명에 나섰다.
2085,40040,NWRW1800000033.231.6.1,"런던 트래펄가 광장, 런던대 주변을 돌며 영국 20, 30대 젊은이 30여 명과 만나 올림픽에 /무관심한/ 세태를 들여다봤다."
2086,40519,NWRW1800000033.264.13.2,팬들에게 어떤 선수로 기억되고 /싶으냐는/ 질문에 둘은 /똑같은/ 대답을 내놨다.
2087,15049,NWRW1800000025.304.6.1,1위는 연산 340만 /t인/ 미국 아세리녹스다.
2088,43011,NWRW1800000036.43.13.4,<블룸버그>는 애널리스트들의 분석을 인용해 삼성은 이미 지난해부터 다툼에 /휘말린/ 특허를 /우회하는/ 디자인을 개발하고 있다고 전했다.
2089,13999,NWRW1800000025.175.3.2,":D조: 미로슬라프 클로제를 /앞세운/ ‘전차군단’의 창이냐, 네마냐 비디치를 중심으로 장신 수비벽을 /구축한/ /‘하얀/ 독수리’의 방패냐."
2090,6817,NWRW1800000022.314.4.1,올해 초만 하더라도 센텀시티 안 포스코 센텀스타 주상복합아파트(848가구)의 입주 지정 기간 입주율이 20% /전후였던/ 점과 비교하면 대단히 /높은/ 수치다.
2091,50324,NWRW1800000037.357.4.1,한미중 3각 공조를 바탕으로 /한/ 국제사회의 대북제재로 궁지에 /몰린/ 북한이 ‘출구전략’으로 남북 대화 카드를 꺼내 /든/ /것이라는/ 관측을 낳고 있다.
2092,87185,NWRW1800000049.320.7.4,승자는 27석을 /얻은/ 여당 신한국당이었다.
2093,34314,NWRW1800000032.121.12.1,그는 정치로 /복귀할/ /것이냐는/ 물음에는 “평생을 프랑스 사람들을 위해 바쳤다”며 “알게 /될/ 것이다”고 말해 가능성을 남겼다.
2094,63236,NWRW1800000041.200.6.3,영등포역을 지나 여의도환승센터를 /거친/ 뒤 다시 영등포역으로 /돌아오는/ 경로.
2095,26067,NWRW1800000029.152.6.3,"UBS는 14일 밤 회사의 트레이딩 계정에서 /이상한/ 부분을 발견해 경찰에 신고했고, 다음 /날인/ 15일 오전 3시 반경 아도볼리 씨는 자신의 사무실에서 체포됐다."
2096,91356,NWRW1800000052.266.3.1,이준식 부총리 겸 교육부장관도 /지난/ 3일 국회 예산결산특별위원회 전체회의에 참석해 “최순실 의혹과 관련 없이 계획대로 (국정교과서를) /추진할/ 예정”이라고 말했다.
2097,89057,NWRW1800000052.58.12.7,"얼마 전엔 반지, 목걸이, 귀고리 /같은/ 액세서리가 /나오는/ ‘프렌즈 쥬얼스’ 라인까지 출시됐어."
2098,54639,NWRW1800000038.301.7.4,17일 파주NFC에 /소집된/ 대표팀 선수들은 홍 감독의 지시에 따라 전원이 정장(正裝)에 넥타이 차림으로 모였다.
2099,32990,NWRW1800000030.403.4.7,보통 비상 근무령은 /재난안전대책본부장인/ 서울시장이 내리지만 이날은 /통제관인/ 이인근 본부장이 직접 /내린/ 후 오세훈 서울시장에게 보고했다.
2100,27388,NWRW1800000029.310.3.2,▷1955년 /태어난/ 한국의 첫 베이비 부머는 지난해 55세를 맞아 은퇴하기 시작했다.
2101,51345,NWRW1800000038.45.3.2,"조지 리틀 미 국방부 대변인은 24일(현지 시각) 브리핑에서 ""이집트의 최근 상황을 /감안할/ 때 현 시점에서 F-16 전투기 인도를 예정대로 /진행하는/ 것은 적절하지 않다고 판단했다""며 ""버락 오바마 대통령의 안보팀 참모들이 이 문제에 대해 /논의한/ 결과 만장일치로 이런 결론을 내렸다""고 했다."
2102,56081,NWRW1800000038.420.3.2,"中 동북3성, 北 개방·개발 /끌어낼/ 투자루트 되나"
2103,40549,NWRW1800000033.266.5.3,"청 선장은 살인죄가 적용되면 사형을 /선고받을/ 수 있고, 특수공무집행방해치사죄가 적용돼도 다른 해경을 /상해한/ 죄가 추가돼 사형 선고가 가능하다."
2104,341,NWRW1800000021.36.16.1,한 당직자는 “각 계파의 /상징적인/ 인물들이 서로 날을 세우며 당내 갈등을 /재점화하는/ 것처럼 비쳐 아쉽다”며 “결코 정권에 도움이 되지 않는다”고 말했다.
2105,59098,NWRW1800000040.284.8.2,문제는 어디로 튈지 /모르는/ 로드맨의 ‘악동’ 캐릭터와 문신과 피어싱으로 /가득한/ /특이한/ 외양이다.
2106,24222,NWRW1800000028.394.4.2,대우일렉은 매각작업이 과거 세차례나 /무산되는/ 등 우여곡절이 많았다.
2107,22388,NWRW1800000028.169.4.2,세종시 이슈에도 한나라당 소속 신 시장 지지율이 /강세인/ 것은 ‘박근혜’ 효과 때문이다.
2108,103995,NWRW1800000056.238.4.1,한편 이 부회장의 사건을 /심리하는/ 서울중앙지법 형사27부(재판장 김진동)는 이날까지 선고 생중계 여부를 결정하지 않았다.
2109,84936,NWRW1800000049.137.7.1,췌장암 /4기라는/ 전 미 항공우주국 우주비행사가 지구의 환경 지도를 보여주면서 “행동한다면 우리에게 아직 희망이 있다”고 /말하는/ 장면은 뭉클했다.
2110,44410,NWRW1800000036.195.2.1,“원전중단에도 전력난 /없는/ 이유”
2111,56768,NWRW1800000040.25.9.2,이번 정부안을 놓고 /과도한/ ‘리스크 떠안기’ /아니냐는/ 우려도 제기되고 있다.
2112,39384,NWRW1800000033.189.6.1,그는 분이 풀리지 않자 다시 도끼로 진도개 머리를 수차례 내리쳐 /죽인/ 혐의로 구속 기소됐다.
2113,3689,NWRW1800000022.20.6.3,"한나라당은 '국회 폭력 동영상'을 틀어주며 ""헌정사상 이런 폭력국회는 없었다""며, 여당이 추진 /중인/ 국회폭력방지법의 불가피성을 강조했다."
2114,10061,NWRW1800000024.210.2.1,"수중 디카라지만, 물놀이 공원에서 함부로 물속으로 카메라를 들고 들어갔다가는 치한으로 /몰릴/ 수 있으니, 주위의 오해를 사지 않도록 /유념하는/ 것도 수중 디카 사용법이다."
2115,8660,NWRW1800000024.28.8.2,"임금 삭감만 강조해서는 사회적 합의의 첫 단추조차 /채울/ 수 없고, 정부가 저임금 노동자 보호나 사회안전망 강화 등 ‘최소한의 울타리’를 쳐줘야 /한다는/ 게 다른 나라의 경험이자 전문가들의 지적이다."
2116,7310,NWRW1800000022.352.9.1,"벤치를 /지키는/ 선수나 그라운드에 /서는/ 선수나 모두 한마음이었습니다."""
2117,87877,NWRW1800000049.371.6.1,경기지역 한 학교 교장은 “안전사고 예방 차원이라지만 일부 /편향된/ 교사들은 ‘교육청에서 공문도 왔으니 집회에 참여해도 /괜찮다’는/ 식으로 얘기할까 봐 걱정된다”고 말했다.
2118,36884,NWRW1800000032.426.6.1,김민전 경희대 교수는 “지난해 6·2지방선거에서 부산·경남 지역의 투표 행태를 보면 지역 변수가 약화하고 /있는/ 흐름이 뚜렷하다”고 말했다.
2119,76248,NWRW1800000046.161.5.2,다른 사람에게 양도하거나 /상속될/ 수도 /있는/ 일종의 재산권이다.
2120,54803,NWRW1800000038.314.6.4,"법원장 출신 변호사는 ""검찰이 마치 채 전 총장 낙마에 분풀이하듯 정보 유출 수사에만 /몰두하는/ 느낌이다. 두 사건 모두 철저하고 공평하게 수사해야 한다""고 주문했다."
2121,89667,NWRW1800000052.103.2.1,"트럼프 /‘숨은/ 표’, 대선에 영향 미칠까"
2122,14417,NWRW1800000025.215.13.2,강영창 팀장은 “코스피는 올 들어 3.1% /상승하는/ 데 그쳤지만 시장을 /주도한/ 핵심 우량주는 15∼45% 올랐다”며 “글로벌 시장을 주도하고 실적이 /뒷받침되는/ 초우량 기업에 투자하라”고 했다.
2123,95952,NWRW1800000053.368.9.3,왕 전 이사장은 6차 핵실험의 위력이 1945년 일본 나가사키에 /투하된/ 핵폭탄의 최대 7.8배에 /이른다는/ 중국과학기술대 지진실험실 원롄싱(溫聯星) 교수 연구팀의 관측 결과를 바탕으로 이같이 평가했다.
2124,74155,NWRW1800000046.6.8.2,"이런 기대감 속에 코오롱생명과학(+27.98%), 종근당(+12.66%), LG생명과학(+12.17%), 한올바이오파마(+11.95%), 제일약품(+10.18%) 등의 주가가 이날 /큰/ 폭으로 동반 상승했다."
2125,29018,NWRW1800000030.59.9.3,일반인은 스스로 발목 등의 혈압을 정확하게 재기 어려우므로 /가까운/ 병·의원에 가서 /재는/ 것이 확실하다.
2126,31542,NWRW1800000030.296.5.3,미국이 /직면한/ 개혁 과제를 /나열한/ 직후였다.
2127,1099,NWRW1800000021.150.4.1,이번 출장도 볼리비아에서 리튬광 개발 공동추진을 /위한/ 양해각서(MOU)를 체결하고 2일 /귀국한/ 지 일주일여 만이다.
2128,25504,NWRW1800000029.88.5.3,개인투자자들의 /무분별한/ 투자를 막기 /위한/ 고강도 대책은 8월 일평균 거래대금이 9336억 원으로 올해 들어 최저치로 떨어지면서 실효성을 /보이는/ 듯했다.
2129,55970,NWRW1800000038.411.14.2,박=현재 /20%인/ 국비 보조율을 높이려고 노력하고 있다.
2130,4969,NWRW1800000022.130.8.3,"그러나 사안이 중대하거나 재범의 우려, 증거 인멸 또는 도주 우려가 /있을/ 때 구속영장을 청구합니다."
2131,1100,NWRW1800000021.150.4.2,그의 이 /같은/ 강행군은 전임 사장들이 대체로 ‘관리형’이었기 때문에 더욱 화제가 되고 있다.
2132,44401,NWRW1800000036.194.8.1,"/자세한/ 내용은 의 ‘백지연의 끝장토론’에서 /오는/ 8일 밤 12시 방송에서 /소개될/ 예정이며, 이날 방송에서 나는 꼼수다 비키니 논란을 주제로 생방송 토론이 예정되어 있다."
2133,80893,NWRW1800000048.161.3.2,유씨는 “복식호흡으로 소리를 내니 건강에도 좋다”며 “선비들이 오랫동안 지치지 않고 앉아서 /공부할/ 수 /있었던/ 비법”이기도 하다고 덧붙였다.
2134,23323,NWRW1800000028.282.2.2,안면도 주민 대표 10여명은 10일 지식경제부를 방문해 ㄱ광업이 /신청한/ 광업권 설정 출원에 /반대하는/ 탄원서를 냈다.
2135,6190,NWRW1800000022.260.5.3,전 세계적으로 화교인맥이 점점 /커지는/ 이유이다.
2136,32275,NWRW1800000030.348.6.4,"원 공동대표는 /지난/ 2002년 5월 박 위원장이 방북해 김정일을 /만난/ 사실을 거론하면서 ""(당시) 박 위원장이 당당하게 신뢰를 기반으로 /한/ 대화를 했다. 국회가 정부보다 반걸음 /앞서가는/ 모습을 보였으면 좋겠다""고 거듭 설득했다."
2137,92882,NWRW1800000053.26.3.2,/불안해하던/ 김 씨는 /새로운/ 일을 찾기 위해 중소기업지원정보가 /있는/ 기업마당(bizinfo.go.kr·사진)에 접속하기 시작했다.
2138,33976,NWRW1800000032.76.7.2,100억 이상의 건물을 /보유한/ 연예인 9명 중 5명은 부부가 모두 연예인이다.
2139,9979,NWRW1800000024.202.4.3,"주식이나 주가연계증권(ELS) 등 유가증권을 담보로 /한/ 대출 서비스는 대부분의 시엠에이에서 제공되지만, 신용대출 서비스는 현대증권의 ‘시엠에이-프로’가 처음으로, 지난해 1월부터 제공되고 있다."
2140,98307,NWRW1800000054.176.5.4,이곳을 지나면 장수천을 거쳐 인천대공원으로 /이어지는/ 길이 기다리고 있다.
2141,68411,NWRW1800000044.208.6.2,/지난/ 2일 경기도 안산 단원고 정문 옆 담벼락에는 이 학교 2학년 1반 담임을 맡고 /있는/ 유니나(28·일본어) 교사를 애타게 /찾는/ 한 학생의 쪽지글이 붙었다.
2142,52879,NWRW1800000038.172.3.1,"약사회, 1년에 8시간씩 교육… 의무 /아닌/ 권고사항에 불과… 약사 10명 중 2명은 불참"
2143,76191,NWRW1800000046.156.5.1,"경찰은 ""돈 거래에 /따른/ 갈등 탓인지를 비롯해 /정확한/ 범행 동기를 수사 중""이라며 ""조사를 마치면 살인미수 혐의로 구속영장을 /신청할/ 예정""이라고 말했다."
2144,48646,NWRW1800000037.196.4.3,/연락해온/ 여성들이 성매매 의사를 밝히면 프로필 전문 사진사 A 씨의 연락처를 가르쳐 주고 반라 사진도 찍게 했다.
2145,54817,NWRW1800000038.315.5.3,백악관 홈페이지에는 오바마 대통령이 직권으로 FDA의 영업정지를 /취소하라는/ 청원 서명운동이 벌어지고 있다.
2146,1408,NWRW1800000021.197.22.4,이에 따라 국세청 안팎에서는 백 내정자의 등장을 국세청에 /대한/ /강력한/ 쇄신을 /예고하는/ ‘신호탄’으로 받아들이고 있다.
2147,49770,NWRW1800000037.294.7.4,김경수 전 비서관이 페이스북에 /올린/ 글에는 2008년 4월 11일 노 전 대통령이 /썼다는/ 메모가 그대로 올라와 있다.
2148,69979,NWRW1800000044.349.10.1,"김창수 코리아연구원 연구실장은 “일단 /급한/ 고비는 /넘긴/ 것으로 보이지만, 북-미간에 긴장이 고조되고 있다”며 “북한은 중국과의 협력관계와 미국과의 대결관계를 함께 고려하며 핵실험이나 중장거리 미사일 중 어떤 수단을 쓸지 계속 /만지작거릴/ 것”이라고 전망했다."
2149,32903,NWRW1800000030.396.3.1,탐방객들은 토마토 밭 사이로 /난/ 둘레길을 걸으며 토마토 수확과 시식 체험을 /할/ 수 있다.
2150,1624,NWRW1800000021.212.6.10,이날 엔트리에 /등록된/ 서울대 선수는 13명.
2151,60194,NWRW1800000040.406.7.2,이로써 박근혜 정부는 개성공단 문제를 넘어 남북관계를 /진전시킬/ 수 /있는/ 계기를 마련했다.
2152,94581,NWRW1800000053.214.8.1,지난해 9월에 /열린/ 안방경기에서 한국은 중국을 3-2로 간신히 이겼다.
2153,23033,NWRW1800000028.239.4.2,에이스 윤성환은 올 시즌 3승에 /그친/ 뒤 지난달 20일 대구 한화전 이후 어깨 통증으로 1군에서 빠졌다.
2154,79348,NWRW1800000046.410.6.2,"전문가들은 ""상가 임대 가격이 /폭등할/ 것""이라며 부작용을 우려했다."
2155,63443,NWRW1800000041.217.4.2,"법조계에 따르면 중국에서 기업회생절차 /중인/ STX다롄 소속 박모 사장(STX조선해양 상무), 허모 부사장 등 4명은 지난달 중국 법원으로부터 출국금지 조치를 당했다."
2156,103690,NWRW1800000056.206.6.1,기존 위탁 사업을 /독식해온/ 한국자산관리공사(캠코·KAMCO) 위주의 사업에 제동을 /건/ 것이다.
2157,82763,NWRW1800000048.405.9.1,그는 “우리는 해외자원개발 정책을 /수립하는/ 데 /관여했던/ 사람들만 불러서 /묻는/ 것이 옳다고 했다”며 야당의 증인 출석 요구가 과도하다고 덧붙였다.
2158,79804,NWRW1800000048.38.7.1,"금융위 개선안은 우편, 전자우편 외에 고객이 금융지주 누리집을 직접 찾아 /조회하는/ 방법을 /추가하겠다는/ 것이다."
2159,70835,NWRW1800000045.21.16.2,수익형 부동산 투자에서 가장 /중요한/ 것은 현장 위치이다.
2160,56667,NWRW1800000040.20.5.2,50대는 은퇴 준비에 /들어가는/ 시기다.
2161,73235,NWRW1800000045.296.7.3,망원경과 /같은/ 원리로 물체를 당겨 /보는/ 방식이어서 /선명한/ 이미지를 /얻을/ 수 있다.
2162,58173,NWRW1800000040.188.9.6,특히 계절에 /맞는/ 놀이를 하기 때문에 좋다.
2163,97736,NWRW1800000054.113.4.1,"기부에 /나선/ 후론 하루하루가 행복합니다."""
2164,98870,NWRW1800000054.213.9.1,"그는 /""로힝야족이란/ 이유만으로 공무원이나 군인도 /될/ 수 없었고, 명문대 진학도 불가능했다""고 했다."
2165,79255,NWRW1800000046.402.12.3,모스테파이도 2013~2014년 시리아를 /다녀온/ 경력이 있다고 르 몽드는 보도했다.
2166,30711,NWRW1800000030.212.3.2,한화의 /젊은/ 독수리들이 마침내 기지개를 켜고 있다.
2167,12891,NWRW1800000025.64.5.4,질문 내용은 크게 게임으로 도움이 /되는/ 부분과 /나쁜/ 부분으로 나뉜다.
2168,13162,NWRW1800000025.92.8.3,마 씨는 이날 /도착한/ 신촌 현대백화점 앞 중앙차로 버스정류장에 쓰레기통이 설치돼 있지 /않은/ 점을 지적했다.
2169,1865,NWRW1800000021.234.4.1,주민 김정호 씨(56)는 “연을 재배하면서 소득이 크게 늘고 농약을 사용하지 않아 환경도 살리고 있다”며 “관상용으로 /여겨지던/ 연이 농가에 효자노릇을 톡톡히 하고 있다”고 자랑했다.
2170,66023,NWRW1800000042.208.8.4,1번홀(파4)을 보기로 /출발한/ 그는 3번(파3)·4번(파4)과 6번(파5)·7번홀(파4)에서 연속 버디를 잡았다.
2171,124,NWRW1800000021.9.9.2,하지만 변하지 /않는/ 것도 있었다.
2172,35233,NWRW1800000032.229.8.1,"또 재판부는 “조 의원이 직무 수행 과정에서 이 정보를 취득했다고 해도 이를 국회 외부에 /공개하는/ 것은 별개의 행위이며, 이에 /관한/ 별도의 절차나 근거 규정이 /없는/ 한 이를 /헌법기관인/ 국회의원으로서의 직무권한 행사라고 /볼/ 수 없다”며 “국회의원이라고 하더라도 특별히 헌법과 법률에서 /독자적인/ 권한으로 부여하고 /있는/ 경우가 아니라면, 그 행위로 인하여 다른 사람들과의 사이에 /발생한/ 민사상의 분쟁은 일반 개인들과 마찬가지로 민사소송·집행법의 적용 대상이 /될/ 수 있다고 /본/ 원심의 판단은 옳다”고 덧붙였다."
2173,13743,NWRW1800000025.154.3.2,요즘 개성공단을 둘러싸고 /벌어지는/ 일련의 상황을 보면서 문득 /생각난/ 말입니다.
2174,45543,NWRW1800000036.295.7.5,팬들은 ‘프로야구’라는 드라마의 희로애락에 울고 /웃을/ 것이다.
2175,79445,NWRW1800000048.8.7.3,논문은 분석 결과에서 “최저임금의 영향을 직접적으로 /받는/ 저임금집단에서 /유의미한/ 고용감소 효과는 나타나지 않았다.
2176,53239,NWRW1800000038.200.8.2,"행복도시울산만들기범시민협의회, 양정동 주민, 현대기아차 협력사협의회 등 1000여명은 /같은/ 날 현대차 울산공장 정문 앞에서 버스시위대 반대 피켓 시위를 벌였다."
2177,35974,NWRW1800000032.320.6.3,한 현직 프로팀 감독은 “부회장단이 대표팀 감독의 진퇴를 /결정할/ 수 있느냐?
2178,95325,NWRW1800000053.293.7.3,하지만 연일 “친박-친문(친문재인)을 /제외한/ 모든 세력은 대화 테이블에 모여야 한다”고 주장하고 /있는/ 국민의당의 반응은 싸늘했다.
2179,97280,NWRW1800000054.81.8.1,선우 원장이 /떠난/ 후엔 가톨릭 사회복지 활동에 /앞장선/ 이문주(80) 신부와 최영아 내과 전문의가 각각 원장과 의무원장을 맡아 이끌었다.
2180,59168,NWRW1800000040.293.7.1,/공언했던/ 챔스리그 우승 못해
2181,102854,NWRW1800000056.88.7.3,<시엔엔>(CNN) 방송이 /공개한/ 이 편지에는 임기 8년의 경험에서 /우러나온/ /소중한/ 조언이 담겨 있다.
2182,24910,NWRW1800000029.31.2.2,금융기관에 /대한/ 검사권을 둘러싸고 물밑에서 /전개되던/ 금융감독원과 한국은행의 갈등이 2라운드로 접어들었습니다.
2183,83729,NWRW1800000049.49.7.1,차오 소장은 “북한의 핵 위협으로 한국이 존망의 위기까지 /맞는/ 것은 아니지 않으냐”고 반문하며 “(중국에 거스르지 말고) 경제 발전을 택하라”고 충고하기도 했다.
2184,67147,NWRW1800000044.89.7.1,이날부터 미얀마 네피도에서 /열린/ 아세안지역포럼(ARF)에서다.
2185,62995,NWRW1800000041.182.6.1,한국은 장보고기지의 준공으로 1988년 2월 남극 세종기지 설치 이후 26년 만에 두 곳 이상의 남극기지를 /보유한/ 10번째 국가가 됐다.
2186,35070,NWRW1800000032.200.16.2,홍씨는 “가족에서 벗어나 나만의 작업에 전념해보고 /싶다는/ 생각을 7년 전부터 해왔다”고 털어놨다.
2187,9634,NWRW1800000024.161.2.2,미국 최대 /보험사인/ 에이아이지(AIG)는 12일 일본 도쿄 마루노우치가에 /있는/ 일본 본사 건물을 일본 최대 /보험사인/ 닛폰생명보험사에 12억달러를 받고 팔았다.
2188,40969,NWRW1800000033.302.3.1,공화당은 이대로 가다가 영원히 /집권할/ 수 /없으리라는/ /강한/ 위기감을 느끼고 /있다”는/ 말도 덧붙였다.
2189,45474,NWRW1800000036.291.6.1,그러던 권용웅이 /지난/ 19일 삼성과의 경기를 통해 비로소 이름을 알렸다.
2190,70229,NWRW1800000044.367.7.5,2012년 12월 <교육과학연구>에 /실린/ 이 논문도 2년 /전인/ 2010년 제자 최아무개씨가 박사 논문으로 /발표한/ 내용을 /요약한/ 글이었다.
2191,37110,NWRW1800000033.11.3.1,한편 에스엠은 이날 전 거래일보다 1.54% /상승한/ 5만2600원에 거래를 마치며 반등에 성공했다.
2192,94747,NWRW1800000053.237.7.3,2014년 다리 골절 부상을 당해 철심을 /박는/ /큰/ 수술을 받기도 /했던/ 그이지만 /투철한/ 자기 관리를 통해 기량을 회복했다.
2193,42733,NWRW1800000036.21.8.1,"공정위는 “300미터 안에 가맹점이 추가로 문을 열자, 기존 가맹점 매출이 22% /하락했다는/ 분석도 있다”며 “500미터 거리 제한은 가맹점을 보호하기 /위한/ 최소한의 조처”라고 설명했다."
2194,10708,NWRW1800000024.277.3.1,국내 유명 인터넷 쇼핑몰에서 가짜 외국 유명 의류 수만 벌을 /판매한/ 업자들이 경찰에 붙잡혔다.
2195,4578,NWRW1800000022.101.2.1,"장민 금융연구원 연구위원은 ""시중에 잠복해 /있던/ 돈이 수익성을 찾아 움직이기 시작하면서 투자가 활기를 띠고 있다""며 ""하지만 아직 글로벌 금융시장 안정에 /대한/ 확신이 서지 않았기 때문에 조금 더 지켜봐야 한다""고 말했다."
2196,17451,NWRW1800000026.130.3.1,올 연말 /개통예정인/ 경춘선복선전철 신형 전동열차가 10월 춘천시민에게 첫 선을 보인다.
2197,94495,NWRW1800000053.207.5.1,특히 오 씨는 의료급여 1종 /수급권자인/ 북한이탈주민이어서 입원 진료비 전액을 지원받는다.
2198,104984,NWRW1800000056.341.8.4,국민의당은 /초당적인/ 정국 수습을 강조했다.
2199,96600,NWRW1800000054.28.4.2,이 녹음테이프는 트럼프 대통령이 '러시아 스캔들' 수사 중단을 요청하고 자신에게 충성 맹세를 /요구했다는/ 코미 전 국장의 증언과 이를 /부인하는/ 트럼프 대통령 간의 진실 공방에 결정적 역할을 /할/ 증거로 여겨져왔다.
2200,96480,NWRW1800000054.18.5.4,"그러자 게이츠는 ""수업에 /갈/ 필요도 없이 진짜 학위를 /딸/ 수 있는데, 바로 이게 최고다""고 답한다."
2201,65633,NWRW1800000041.373.5.5,"야외 황토방에서는 삼림욕, 풍욕를 /즐길/ 수 있어 여성들에게 인기가 높다."
2202,49557,NWRW1800000037.279.7.2,그러나 /민주화란/ 말의 뜻이 변질되고 /왜곡된/ 것을 /‘철없는/ 애들’의 일탈로만 여겨야 /하는/ 걸까.
2203,97593,NWRW1800000054.104.6.2,"이 위원장은 ""인권은 사람이 사람답게 /살/ 권리, 즉 자유롭고 평등하게 행복을 /추구하는/ 것""이라며 ""새 헌법은 인권의 가치를 명시해 인권 보장을 헌법의 /중요한/ 정신으로 삼아야 한다""고 강조했다."
2204,51167,NWRW1800000038.33.5.1,야후는 현재 이 건물 꼭대기에 회사 로고가 /새겨진/ 대형 전광판을 /설치하는/ 방안을 뉴욕시 당국과 협의 중이다.
2205,91794,NWRW1800000052.331.12.5,하지만 “부산에 내려가면 낙동강을 넘기 /어려울/ 정도로 선거구에만 /갇힌다”는/ 반론도 만만치 않다.
2206,36894,NWRW1800000032.427.5.1,"이준한 인천대 교수는 /비슷한/ 맥락에서 “대선에선 세대변수가 더 /클/ 가능성이 있지만, 총선에선 수도권을 제외하고 지역적 분배 현상이 /재연될/ 가능성이 더 크다”고 말했다."
2207,86979,NWRW1800000049.306.7.2,하지만 북한과 중국 관영 매체를 통해 /전해지는/ 우 대표의 방북은 외견상 평온해 보인다.
2208,27379,NWRW1800000029.309.5.2,‘거의 모든 것의 역사’를 /쓴/ 미국 저술가 빌 브라이슨은 “충분히 오래 기다린다면 /움직이는/ 대륙을 타고 /여행할/ 수도 있다”고 익살스럽게 표현했다.
2209,57551,NWRW1800000040.97.8.7,“문혁 당시 /저지른/ /무례한/ 행동들에 대해 학생을 대표해 진심으로 사과 드린다…이미 사과가 너무 늦었다.
2210,23043,NWRW1800000028.239.7.2,삼성은 올 시즌 5회까지 /앞서던/ 32경기를 모두 이겼다.
2211,4297,NWRW1800000022.76.7.2,/듣는/ 것만으로도 물 /끼얹은/ 맨살에 가죽채찍을 /맞는/ 듯 얼얼하다.
2212,189,NWRW1800000021.15.17.2,"대표적 /케인지언인/ 크루그먼 교수는 최근 인터뷰에서 “케인스의 업적은 오늘날 우리의 곤경을 /해결할/ /좋은/ 가이드”라면서 규제와 누진세제, /과감한/ 재정지출을 주문했다."
2213,95414,NWRW1800000053.300.4.2,주한미군의 사드(THAAD·고고도미사일방어체계) 배치와 관련해 문 전 대표는 “(사드 배치를) 취소하겠다 또는 /강행하겠다는/ 그런 입장이 아니다”며 “득실이 /교차하는/ 문제이기 때문에 전체를 종합해 논의해야 한다”고 말했다.
2214,46922,NWRW1800000037.12.6.1,이 금속 테두리 내부에 금속 안테나 기술을 /적용한/ 것도 특징이다.
2215,89507,NWRW1800000052.90.8.1,중국은 2025년까지 글로벌 수준의 철강기업 3~5곳을 /육성하겠다는/ 계획도 갖고 있다.
2216,13349,NWRW1800000025.108.11.3,장 팀장의 경우 지금 /받는/ 급여는 외국계 IB 시절의 20% 남짓에 불과하다.
2217,26245,NWRW1800000029.168.10.1,이틀간 /진행되는/ 학술행사에 총 16명이 발표를 하며 14명이 토론에 참여한다.
2218,14398,NWRW1800000025.215.4.3,한경준 한국투자증권 PB는 “금리인상 초기 주식도 동반 상승하기 때문에 금리가 일정 수준으로 /오를/ 때까지 환매를 /미루는/ 게 좋다”고 권했다.
2219,77351,NWRW1800000046.240.4.2,프로야구 한국시리즈에서 /맞붙었던/ 두산과 삼성이 다시 한 번 대결했다.
2220,2052,NWRW1800000021.264.6.1,송도국제도시에 처음 /들어선/ 국제기구는 ESCAP 산하 /기관인/ 아태정보통신기술훈련센터(APCICT)로 2006년 6월 설립됐다.
2221,94789,NWRW1800000053.240.3.2,"2018 러시아 월드컵 본선에서 전통의 강호 독일과 멕시코, 스웨덴을 /만나는/ 한국은 객관적으론 F조에서 최약체로 꼽힌다."
2222,4185,NWRW1800000022.65.4.2,"최명길이 /연기하는/ 한명인은 ""오늘 /아름답다""는/ 칭찬에도 ""보고서에나 더 신경 쓰라""고 /쏘아붙이는/ '미르백화점' 회장."
